CASE,SERIAL,REF,QUESTNNR,MODE,STARTED,DE01_01,DE02,DE02_03,DE03,EM01,EM02,EM03,LA01,LA02_01,LA02_02,LA02_03,LA02_04,LA02_05,LA02_06,LA02_07,LA02_08,LA03,LA04,LA05,LA06,LA07_01,LA08_01,LG01,LG02,LG03,LG04,LG11,LG12,LG05,LG06,LG13,LG07,LG14,LG10,LG08_01,LG15_01,LO01,LO02,LO02s,LO03,LO04,LO05,LO09,LO06,LO07,LO07s,LO08,LO08_03,LO10,LO10s,LO11,LO11s,LU01,LU01_01,LU01_02,LU01_03,LU01_04,LU01_05,LU01_06,LU01_07,LU01_08,LU01_09,LU01_10,LU01_11,LU01_12,LU01_15,LU01_13,LU01_14,LU02,LU02_09,LU02_10,LU02_01,LU02_02,LU02_03,LU02_04,LU02_05,LU02_06,LU02_07,LU02_08,LU03,LU03_01,LU03_02,LU03_03,LU03_04,LU03_05,LU03_06,LU03_07,LU03_08,LU03_09,LU03_10,LU03_11,LU03_12,LU03_13,LU03_14,LU03_15,LU03_16,LU03_17,LU03_18,LU03_19,LU03_20,LU04,LU05,PL01,PL02,PL03,RW01,RW02,RW03,RW03_01,RW03_08,RW03_07,RW03_06,RW03_03,RW03_02,RW03_09,RW03_04,RW03_05,RW04,RW04_01,RW04_02,RW04_03,RW04_04,RW04_05,RW04_06,XT01_01,XT01_02,XT01_03,XT01_04,XT01_05,XT01_06,XT01_07,XT01_08,XT01_09,XT01_10,XT01_11,XT01_12,XT01_13,XT01_14,XT01_15,XT02,TIME001,TIME002,TIME003,TIME004,TIME005,TIME006,TIME007,TIME008,TIME009,TIME010,TIME011,TIME012,TIME013,TIME014,TIME015,TIME016,TIME017,TIME018,TIME019,TIME020,TIME_SUM,MAILSENT,LASTDATA,FINISHED,Q_VIEWER,LASTPAGE,MAXPAGE,MISSING,MISSREL,TIME_RSI
1447,NA,NA,main-q,interview,2023-09-12T07:16:07Z,27,Donna,NA,Laurea specialistica/magistrale,Lavoratrice/Lavoratore,Ricerca scientifica e sviluppo,NA,Positiva,4,4,6,5,3,5,4,3,Sì,Indifferente,NA,NA,NA,NA,Prevalentemente in dialetto,Prevalentemente in italiano,No,NA,NA,NA,Prevalentemente in italiano,"Sì, lo capisco molto bene","Sì, lo capisco bene","Sì, lo parlo bene","Sì, lo parlo bene",Lo parlo qualche volta,NA,Ma vostra nona no fala mia la polenta tute le settimane?,Sì,3687,NA,Per più di 10 anni,No,Sì,NA,No,2658,NA,NA,NA,NA,NA,NA,NA,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50/50,50/50,Poco offensiva,Abbastanza,Abbastanza,Sì,No,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, voglio terminare il questionario ora",9,4,30,3,3,NA,6,4,7,17,5,23,105,23,42,NA,NA,12,47,NA,340,NA,2023-09-12T07:21:47Z,TRUE,FALSE,19,19,2,1,1.59
1448,NA,NA,main-q,interview,2023-09-12T07:47:21Z,42,Donna,NA,Laurea specialistica/magistrale,Lavoratrice/Lavoratore,Altre attività di servizi,NA,Indifferente,4,4,4,4,4,4,4,4,Sì,Sì,NA,NA,NA,NA,Prevalentemente in italiano,Prevalentemente in italiano,No,NA,NA,NA,Prevalentemente in italiano,NA,"Sì, lo capisco bene",NA,"Sì, ma molto poco",Lo parlo raramente,"Inglese, francese",..,Sì,4551,NA,Per più di 10 anni,No,NA,NA,Sì,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Molto spesso,Alcune volte,Per nulla offensiva,NA,NA,No,No,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,17,5,NA,NA,NA,3,30,14,6,21,43,11,43,NA,NA,140,NA,NA,222,NA,2023-09-12T07:53:06Z,FALSE,FALSE,18,18,0,0,1.64
1449,NA,NA,main-q,interview,2023-09-12T09:07:59Z,NA,NA,NA,NA,Lavoratrice/Lavoratore,Servizi alle famiglie e assistenza sociale,NA,Positiva,7,4,7,7,1,7,7,-9,Sì,Sì,NA,NA,NA,NA,In italiano e in dialetto con la stessa frequenza,Prevalentemente in italiano,Sì,Prevalentemente in italiano,Non ho figli minorenni,Prevalentemente in italiano,NA,Così così,NA,"Sì, ma molto poco",NA,Non lo parlo mai,Siciliano ,Non so tradurla,Sì,4074,NA,Per più di 10 anni,No,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Molto spesso,Alcune volte,Neutra,NA,NA,No,No,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,12,68,9,12,NA,NA,20,94,54,26,85,234,92,331,NA,NA,NA,NA,NA,1152,NA,2023-09-12T09:27:18Z,FALSE,FALSE,15,15,3,3,0.39
1450,NA,NA,main-q,interview,2023-09-12T09:32:43Z,62,Donna,NA,Diploma di maturità/certificato professionale,Pensionata/Pensionato,Altre attività di servizi,NA,Indifferente,3,5,4,4,4,4,4,3,Sì,Sì,NA,NA,NA,NA,In italiano e in dialetto con la stessa frequenza,Prevalentemente in italiano,No,NA,NA,NA,Prevalentemente in italiano,"Sì, lo capisco bene","Sì, lo capisco bene",Così così,"Sì, lo parlo bene",Lo parlo qualche volta,Inglese tedesco spagnolo francese,Ma sua nona fa ben la pulente tute le smane?,Sì,263,NA,Per più di 10 anni,Sì,Sì,NA,No,4074,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Alcune volte,Alcune volte,Poco offensiva,Molto,Molto,No,No,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,4,5,4,5,1,5,1,1,1,5,5,4,1,"Sì, voglio rispondere all'ulteriore quesito",14,6,25,5,6,NA,10,3,43,24,7,42,129,20,56,NA,NA,16,57,114,577,NA,2023-09-12T09:42:20Z,TRUE,FALSE,20,20,0,0,1.11
1455,NA,NA,main-q,interview,2023-09-12T11:19:43Z,56,Donna,NA,Laurea specialistica/magistrale,Lavoratrice/Lavoratore,Attività amministrative e di servizi di supporto,NA,Positiva,6,4,7,6,4,5,4,4,Sì,Sì,NA,NA,NA,NA,In italiano e in dialetto con la stessa frequenza,Prevalentemente in italiano,No,NA,NA,NA,Prevalentemente in italiano,NA,"Sì, lo capisco bene",NA,Così così,Lo parlo qualche volta,Francese,Ma vostra nona avla fa nen la pulenta tute le smane?,Sì,4074,NA,Per più di 10 anni,No,NA,NA,Sì,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,50/50,Alcune volte,Poco offensiva,Molto,Abbastanza,Sì,No,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,4,1,4,1,3,1,2,1,4,3,4,1,"Sì, voglio rispondere all'ulteriore quesito",12,5,22,4,NA,NA,NA,5,45,17,8,22,109,30,60,NA,NA,11,54,103,507,NA,2023-09-12T11:28:10Z,TRUE,FALSE,20,20,0,0,1.24
1456,NA,NA,main-q,interview,2023-09-12T11:35:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,2023-09-12T11:35:59Z,TRUE,FALSE,6,6,0,0,1.5
1458,NA,NA,main-q,interview,2023-09-12T13:49:19Z,27,Uomo,NA,Diploma di maturità/certificato professionale,Lavoratrice/Lavoratore,"Attività artistiche, di intrattenimento e divertimento",NA,Negativa,4,4,6,7,3,7,5,5,Sì,Sì,NA,NA,NA,NA,Prevalentemente in italiano,Prevalentemente in italiano,No,NA,NA,NA,Prevalentemente in italiano,NA,Così così,NA,Così così,Non lo parlo mai,Inglese spagnolo,.,Sì,4074,NA,Per più di 10 anni,No,NA,NA,Sì,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Molto spesso,Alcune volte,Per nulla offensiva,Abbastanza,Del tutto,No,No,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, voglio terminare il questionario ora",13,6,18,5,NA,NA,NA,6,25,20,4,26,92,38,64,NA,NA,14,120,NA,451,NA,2023-09-12T13:56:50Z,TRUE,FALSE,19,19,0,0,1.19
1464,NA,NA,main-q,interview,2023-09-12T19:17:52Z,14,Uomo,NA,Licenza di scuola media,Studentessa/Studente,NA,Informazione e sistemi editoriali (LM-19),Positiva,4,5,7,4,5,6,4,4,Sì,Sì,NA,NA,NA,NA,In italiano e in dialetto con la stessa frequenza,In italiano e in dialetto con la stessa frequenza,No,NA,NA,NA,Prevalentemente in italiano,NA,"Sì, lo capisco molto bene",NA,"Sì, lo parlo molto bene",Lo parlo spesso,"Inglese, francese",Ma vostra nona non ve a fa a polenta tute le setimane?,Sì,718,NA,Per 5-10 anni,No,NA,NA,Sì,NA,NA,NA,NA,NA,NA,NA,NA,8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,50/50,Molto spesso,Per nulla offensiva,Molto,Abbastanza,Sì,No,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,5,5,1,5,5,5,3,5,5,3,3,5,5,3,5,"Sì, voglio rispondere all'ulteriore quesito",12,6,41,9,NA,NA,NA,4,46,19,6,18,95,30,47,NA,NA,14,41,128,516,NA,2023-09-12T19:26:28Z,TRUE,FALSE,20,20,0,0,1.19
1472,NA,NA,main-q,interview,2023-09-14T06:51:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,2023-09-14T06:51:29Z,TRUE,FALSE,6,6,0,0,1.78
1473,NA,NA,main-q,interview,2023-09-14T12:46:16Z,20,Uomo,NA,Diploma di maturità/certificato professionale,Studentessa/Studente,NA,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica (L/SNT1)",Indifferente,4,4,4,4,4,5,4,4,Sì,Indifferente,NA,NA,NA,NA,Prevalentemente in italiano,Prevalentemente in italiano,No,NA,NA,NA,Prevalentemente in italiano,NA,"Sì, lo capisco molto bene",NA,"Sì, lo parlo bene",Lo parlo qualche volta,"Inglese, francese, romano, napoletano ",Ma vostra nona no ve fa a poenta tutte e settimane?,No,NA,NA,NA,NA,NA,Sì,NA,1549,NA,NA,NA,NA,NA,NA,NA,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Alcune volte,Alcune volte,Poco offensiva,NA,NA,Sì,No,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,4,9,5,26,25,9,36,125,38,71,NA,NA,17,NA,NA,375,NA,2023-09-14T12:52:32Z,FALSE,FALSE,18,18,0,0,1.17
1477,NA,NA,main-q,interview,2023-09-14T19:48:36Z,62,Uomo,NA,Diploma di maturità/certificato professionale,Pensionata/Pensionato,Attività amministrative e di servizi di supporto,NA,Negativa,2,4,5,4,3,6,4,3,Indifferente,No,NA,NA,"Non serve , bisogna investire maggiormente sul italiano ",NA,In italiano e in dialetto con la stessa frequenza,Prevalentemente in italiano,Sì,Prevalentemente in italiano,Non ho figli minorenni,Prevalentemente in italiano,NA,"Sì, lo capisco bene","Sì, lo capisco bene","No, per niente","No, per niente",NA,NA,NA,Sì,3376,NA,Per 5-10 anni,Sì,Sì,NA,No,2466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mai,Neutra,Molto,Molto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, voglio terminare il questionario ora",24,13,58,6,6,NA,12,12,71,25,19,50,NA,NA,162,NA,154,35,105,NA,752,NA,2023-09-14T20:01:08Z,TRUE,FALSE,19,19,3,1,0.59
1480,NA,NA,main-q,interview,2023-09-14T23:39:48Z,24,Donna,NA,Diploma di maturità/certificato professionale,Studentessa/Studente,NA,Medicina e chirurgia (LM-41),Positiva,4,2,4,4,3,3,4,2,Sì,Sì,NA,NA,NA,NA,Prevalentemente in dialetto,Prevalentemente in italiano,No,NA,NA,NA,Prevalentemente in italiano,Così così,NA,"No, per niente",NA,NA,NA,NA,Sì,59,NA,Per 5-10 anni,Sì,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcune volte,Neutra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,31,5,7,NA,NA,3,10,23,7,27,NA,NA,126,NA,NA,35,NA,NA,286,NA,2023-09-14T23:44:34Z,FALSE,FALSE,18,18,3,2,1.28
1488,NA,NA,main-q,interview,2023-09-15T05:26:58Z,41,Donna,NA,Laurea triennale,Lavoratrice/Lavoratore,Altre attività di servizi,NA,Positiva,7,6,7,7,7,7,7,7,Sì,Sì,NA,NA,NA,NA,In italiano e in dialetto con la stessa frequenza,In italiano e in dialetto con la stessa frequenza,No,NA,NA,NA,Prevalentemente in italiano,"Sì, lo capisco molto bene","Sì, lo capisco molto bene","No, per niente","No, per niente",NA,Inglese e Francese,NA,Sì,4074,NA,Per più di 10 anni,No,Sì,NA,No,1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcune volte,Abbastanza offensiva,Molto,Molto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,3,1,2,1,4,2,3,1,3,4,2,1,"Sì, voglio rispondere all'ulteriore quesito",11,9,67,6,4,NA,8,4,59,20,5,29,NA,NA,69,NA,NA,14,65,230,600,NA,2023-09-15T05:36:58Z,TRUE,FALSE,20,20,0,0,1.01
1489,NA,NA,main-q,interview,2023-09-15T09:53:00Z,34,Donna,NA,Laurea specialistica/magistrale,Lavoratrice/Lavoratore,Attività amministrative e di servizi di supporto,NA,Indifferente,3,3,4,4,3,4,3,3,Sì,Sì,NA,NA,NA,NA,Prevalentemente in italiano,Prevalentemente in italiano,No,NA,NA,NA,Prevalentemente in italiano,"Sì, lo capisco bene","Sì, lo capisco bene","Sì, lo parlo bene","Sì, lo parlo bene",Lo parlo raramente,NA,Ma vostra nona a la fa nen la polenta tute le smane?,Sì,3036,NA,Per 5-10 anni,Sì,Sì,NA,No,4074,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50/50,Alcune volte,Poco offensiva,Del tutto,Molto,No,No,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5,4,5,5,5,1,5,4,3,2,4,5,4,2,"Sì, voglio rispondere all'ulteriore quesito",43,6,29,9,6,NA,9,4,32,22,5,25,1678,32,80,NA,NA,16,116,123,694,NA,2023-09-15T10:30:15Z,TRUE,FALSE,20,20,2,1,0.91
1494,NA,NA,main-q,interview,2023-09-16T12:11:55Z,23,Donna,NA,Diploma di maturità/certificato professionale,Studentessa/Studente,NA,Architettura e ingegneria edile-architettura (LM-4),Indifferente,4,4,4,4,4,4,4,4,Sì,No,NA,NA,È una tradizione orale e tale deve essere mantenuta,NA,Prevalentemente in italiano,Prevalentemente in italiano,No,NA,NA,NA,Prevalentemente in italiano,NA,"Sì, lo capisco molto bene",NA,"Sì, lo parlo bene",Lo parlo spesso,Inglese,Ma vostra nona no i ve la fa la poenta tute le setimane?,Sì,2779,NA,Per più di 10 anni,No,NA,NA,Sì,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50/50,Spesso,Poco offensiva,Molto,Abbastanza,Sì,No,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,3,5,3,5,1,5,4,3,1,4,5,3,1,"Sì, voglio rispondere all'ulteriore quesito",45,19,24,16,NA,NA,NA,7,1892,24,5,29,253,421,252,NA,30,39,129,125,1062,NA,2023-09-16T13:07:06Z,TRUE,FALSE,20,20,0,0,0.66
1496,NA,NA,main-q,interview,2023-09-16T16:27:45Z,33,Donna,NA,Dottorato di ricerca,Lavoratrice/Lavoratore,Istruzione,NA,Indifferente,4,4,4,4,4,4,4,4,Sì,Sì,NA,NA,NA,NA,Prevalentemente in italiano,Prevalentemente in italiano,No,NA,NA,NA,Né in italiano né in dialetto,NA,"Sì, lo capisco molto bene",NA,"Sì, lo parlo bene",Lo parlo raramente,Inglese,Ma la vos nona la ve fa mia la polenta tutsch I semantic?,No,NA,NA,NA,NA,NA,Sì,NA,2075,NA,NA,NA,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Molto spesso,Alcune volte,Per nulla offensiva,Molto,Molto,No,Sì,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, voglio terminare il questionario ora",32,11,NA,NA,NA,4,7,4,24,19,6,12,111,33,40,NA,NA,7,39,NA,349,NA,2023-09-16T16:33:34Z,TRUE,FALSE,19,19,0,0,1.36
1507,NA,NA,main-q,interview,2023-09-18T12:47:18Z,35,Uomo,NA,Laurea triennale,Lavoratrice/Lavoratore,Sanità,NA,Indifferente,4,4,7,5,3,6,4,3,Sì,Sì,NA,NA,NA,NA,Prevalentemente in italiano,In italiano e in dialetto con la stessa frequenza,Sì,Prevalentemente in italiano,Prevalentemente in italiano,Non ho figli maggiorenni,NA,NA,"Sì, lo capisco molto bene",NA,"Sì, lo parlo bene",Lo parlo qualche volta,NA,Ma vostra nona a'nv fa menga la puleinta tot al smani?,Sì,2430,NA,Per 5-10 anni,Sì,NA,NA,Sì,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Spesso,50/50,Neutra,Del tutto,Molto,Sì,No,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5,3,5,2,5,2,5,4,3,2,5,5,3,2,"Sì, voglio rispondere all'ulteriore quesito",31,7,24,6,NA,NA,NA,3,9,15,10,11,127,32,35,NA,NA,7,102,72,491,NA,2023-09-18T12:55:29Z,TRUE,FALSE,20,20,2,1,1.47
